name,owner,url,stars,age_days,merged_prs,total_releases,days_since_update,primary_language,total_issues,closed_issues,closed_issues_ratio,forks,description
500lines,aosabook,https://github.com/aosabook/500lines,29519,4320,175,0,745,JavaScript,70,41,0.5857142857142857,5864,500 Lines or Less
phantomjs,ariya,https://github.com/ariya/phantomjs,29482,5363,562,0,1011,C++,4745,4731,0.9970495258166491,5743,Scriptable Headless Browser
tokio,tokio-rs,https://github.com/tokio-rs/tokio,29463,3280,3597,138,1,Rust,2533,2192,0.8653770232925385,2741,"A runtime for writing reliable asynchronous applications with Rust. Provides I/O, networking, scheduling, timers, ..."
react-three-fiber,pmndrs,https://github.com/pmndrs/react-three-fiber,29457,2381,651,125,13,TypeScript,1124,1042,0.9270462633451957,1721,🇨🇭 A React renderer for Three.js
django-rest-framework,encode,https://github.com/encode/django-rest-framework,29424,5298,3021,21,12,Python,3945,3887,0.985297845373891,6998,Web APIs for Django. 🎸
hey,heyverse,https://github.com/heyverse/hey,29393,1263,3765,0,8,TypeScript,0,0,0,1754,Hey is a decentralized and permissionless social media app built with Lens Protocol 🌿
Hover,IanLunn,https://github.com/IanLunn/Hover,29379,4261,23,10,675,SCSS,106,82,0.7735849056603774,5724,"A collection of CSS3 powered hover effects to be applied to links, buttons, logos, SVG, featured images and so on. Easily apply to your own elements, modify or just use for inspiration. Available in CSS, Sass, and LESS."
css-protips,AllThingsSmitty,https://github.com/AllThingsSmitty/css-protips,29378,3657,73,0,166,Not specified,62,61,0.9838709677419355,2206,⚡️ A collection of tips to help take your CSS skills pro 🦾
canal,alibaba,https://github.com/alibaba/canal,29355,4615,473,32,27,Java,4732,3570,0.7544378698224852,7675,阿里巴巴 MySQL binlog 增量订阅&消费组件 
standard,standard,https://github.com/standard/standard,29346,3871,411,7,53,JavaScript,1232,1122,0.9107142857142857,2322,"🌟 JavaScript Style Guide, with linter & automatic code fixer"
lighthouse,GoogleChrome,https://github.com/GoogleChrome/lighthouse,29344,3465,5481,126,4,JavaScript,9188,8698,0.9466695690030474,9562,"Automated auditing, performance metrics, and best practices for the web."
keycloak,keycloak,https://github.com/keycloak/keycloak,29340,4445,17626,87,0,Java,15365,13373,0.8703547022453628,7572,Open Source Identity and Access Management For Modern Applications and Services
zoxide,ajeetdsouza,https://github.com/ajeetdsouza/zoxide,29336,2007,227,36,11,Rust,684,581,0.8494152046783626,663,A smarter cd command. Supports all major shells.
Clone-Wars,GorvGoyl,https://github.com/GorvGoyl/Clone-Wars,29326,1735,130,0,392,Not specified,82,70,0.8536585365853658,2615,"100+ open-source clones of popular sites like Airbnb, Amazon, Instagram, Netflix, Tiktok, Spotify, Whatsapp, Youtube etc. See source code, demo links, tech stack, github stars."
handson-ml2,ageron,https://github.com/ageron/handson-ml2,29267,2429,64,0,446,Jupyter Notebook,517,300,0.5802707930367504,13153,"A series of Jupyter notebooks that walk you through the fundamentals of Machine Learning and Deep Learning in Python using Scikit-Learn, Keras and TensorFlow 2."
consul,hashicorp,https://github.com/hashicorp/consul,29262,4320,13775,217,0,Go,5542,4271,0.7706604114038254,4508,"Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure."
xxl-job,xuxueli,https://github.com/xuxueli/xxl-job,29243,3566,116,39,9,Java,3244,3037,0.936189889025894,11296,A distributed task scheduling framework.（分布式任务调度平台XXL-JOB）
python-guide,realpython,https://github.com/realpython/python-guide,29198,5285,683,0,400,Batchfile,279,180,0.6451612903225806,5889,"Python best practices guidebook, written for humans. "
es6features,lukehoban,https://github.com/lukehoban/es6features,29196,4201,41,0,949,Not specified,57,36,0.631578947368421,2836,Overview of ECMAScript 6 features
TrackersListCollection,XIU2,https://github.com/XIU2/TrackersListCollection,29191,2161,7,0,0,Not specified,0,0,0,1720,🎈 Updated daily! A list of popular BitTorrent Trackers! / 每天更新！全网热门 BT Tracker 列表！
viper,spf13,https://github.com/spf13/viper,29180,4171,507,34,0,Go,902,490,0.5432372505543237,2064,Go configuration with fangs
tuning_playbook,google-research,https://github.com/google-research/tuning_playbook,29126,958,14,0,441,Not specified,45,34,0.7555555555555555,2385,A playbook for systematically maximizing the performance of deep learning models.
plyr,sampotts,https://github.com/sampotts/plyr,29117,3853,391,92,6,JavaScript,2103,1221,0.5805991440798859,3099,"A simple HTML5, YouTube and Vimeo player"
refined-github,refined-github,https://github.com/refined-github/refined-github,29107,3487,3440,175,6,TypeScript,4523,4389,0.9703736458103029,1602,:octocat: Browser extension that simplifies the GitHub interface and adds useful features
swift-algorithm-club,kodecocodes,https://github.com/kodecocodes/swift-algorithm-club,29100,3507,610,0,270,Swift,215,183,0.8511627906976744,5005,"Algorithms and data structures in Swift, with explanations!"
composer,composer,https://github.com/composer/composer,29099,5200,2963,215,0,PHP,7881,7765,0.9852810557035909,4679,Dependency Manager for PHP
COVID-19,CSSEGISandData,https://github.com/CSSEGISandData/COVID-19,29042,2037,2152,0,815,Not specified,3759,2079,0.553072625698324,18241,"Novel Coronavirus (COVID-19) Cases, provided by JHU CSSE"
llama3,meta-llama,https://github.com/meta-llama/llama3,28948,536,23,0,219,Python,293,119,0.4061433447098976,3454,The official Meta Llama 3 GitHub site
SpringAll,wuyouzhuguli,https://github.com/wuyouzhuguli/SpringAll,28941,2680,1,0,459,Java,48,27,0.5625,8168,循序渐进，学习Spring Boot、Spring Boot & Shiro、Spring Batch、Spring Cloud、Spring Cloud Alibaba、Spring Security & Spring Security OAuth2，博客Spring系列源码：https://mrbird.cc
Complete-Python-3-Bootcamp,Pierian-Data,https://github.com/Pierian-Data/Complete-Python-3-Bootcamp,28899,2759,12,0,70,Jupyter Notebook,369,225,0.6097560975609756,87197,Course Files for Complete Python 3 Bootcamp Course on Udemy
react-spring,pmndrs,https://github.com/pmndrs/react-spring,28866,2736,437,52,0,TypeScript,1259,1143,0.9078633836378078,1207,✌️ A spring physics based React animation library
posthog,PostHog,https://github.com/PostHog/posthog,28865,2049,25442,19,0,Python,7789,5605,0.719604570548209,1895,"🦔 PostHog provides open-source web & product analytics, session recording, feature flagging and A/B testing that you can self-host. Get started - free."
postcss,postcss,https://github.com/postcss/postcss,28864,4361,760,268,7,TypeScript,1025,998,0.9736585365853658,1581,Transforming styles with JS plugins
todomvc,tastejs,https://github.com/tastejs/todomvc,28831,5205,760,6,71,JavaScript,784,661,0.8431122448979592,13768,"Helping you select a JavaScript framework - Todo apps for React.js, Angular, Vue and many more"
dragonfly,dragonflydb,https://github.com/dragonflydb/dragonfly,28828,1361,3348,108,0,C++,1871,1596,0.8530197755211117,1077,A modern replacement for Redis and Memcached
kitty,kovidgoyal,https://github.com/kovidgoyal/kitty,28811,3243,1133,128,0,Python,6290,6278,0.9980922098569157,1132,"Cross-platform, fast, feature-rich, GPU based terminal"
hosts,StevenBlack,https://github.com/StevenBlack/hosts,28800,4891,486,782,2,Python,2116,2002,0.946124763705104,2342,"🔒 Consolidating and extending hosts files from several well-curated sources. Optionally pick extensions for porn, social media, and other categories."
Jobs_Applier_AI_Agent_AIHawk,feder-cr,https://github.com/feder-cr/Jobs_Applier_AI_Agent_AIHawk,28753,394,185,0,97,Python,674,663,0.983679525222552,4359,"AIHawk aims to easy job hunt process by automating the job application process. Utilizing artificial intelligence, it enables users to apply for multiple jobs in a tailored way."
os-tutorial,cfenollosa,https://github.com/cfenollosa/os-tutorial,28738,3991,11,0,404,C,180,105,0.5833333333333334,3435,How to create an OS from scratch
spring-cloud-alibaba,alibaba,https://github.com/alibaba/spring-cloud-alibaba,28732,2832,1082,48,5,Java,2502,2310,0.9232613908872902,8470,Spring Cloud Alibaba provides a one-stop solution for application development for the distributed solutions of Alibaba middleware.
JavaScript30,wesbos,https://github.com/wesbos/JavaScript30,28716,3191,153,0,238,HTML,0,0,0,40652,30 Day Vanilla JS Challenge
continue,continuedev,https://github.com/continuedev/continue,28711,832,2943,432,0,TypeScript,3709,2966,0.7996764626583985,3427,"⏩ Ship faster with Continuous AI. Build and run custom agents across your IDE, terminal, and CI"
context7,upstash,https://github.com/upstash/context7,28684,160,107,12,0,JavaScript,498,414,0.8313253012048193,1446,Context7 MCP Server -- Up-to-date code documentation for LLMs and AI code editors
xstate,statelyai,https://github.com/statelyai/xstate,28671,3641,1979,444,0,TypeScript,1396,1288,0.9226361031518625,1320,Actor-based state management & orchestration for complex app logic.
k6,grafana,https://github.com/grafana/k6,28651,3452,2184,78,0,Go,2408,1681,0.6980897009966778,1404,"A modern load testing tool, using Go and JavaScript"
linkedin-skill-assessments-quizzes,Ebazhanov,https://github.com/Ebazhanov/linkedin-skill-assessments-quizzes,28638,2243,5638,1,103,Not specified,891,807,0.9057239057239057,13136,"Full reference of LinkedIn answers 2024 for skill assessments (aws-lambda, rest-api, javascript, react, git, html, jquery, mongodb, java, Go, python, machine-learning, power-point) linkedin excel test lösungen, linkedin machine learning test LinkedIn test questions and answers "
ExplorerPatcher,valinet,https://github.com/valinet/ExplorerPatcher,28630,1485,18,288,36,C,2473,2197,0.8883946623534169,1174,This project aims to enhance the working environment on Windows
slick,kenwheeler,https://github.com/kenwheeler/slick,28619,4180,258,48,38,JavaScript,3620,2423,0.6693370165745857,5847,the last carousel you'll ever need
jumpserver,jumpserver,https://github.com/jumpserver/jumpserver,28591,4078,7583,252,0,Python,7337,7308,0.9960474308300395,5543,"JumpServer is an open-source Privileged Access Management (PAM) platform that provides DevOps and IT teams with on-demand and secure access to SSH, RDP, Kubernetes, Database and RemoteApp endpoints through a web browser."
